employee_id,department_id,first_name,last_name,gender,date_of_birth,marital_status,distance_from_home,education_level,education_field,hire_date,job_role,job_level,base_salary,overtime_eligible,stock_option_level,total_working_years,num_companies_worked,business_travel,is_active
21857,DPT-001,Dawn,Raymond,Male,1973-01-01,Married,29,4,Life Sciences,1996-01-01,Sales Manager,4,16692,False,1,28,0,Rarely,True
21858,DPT-005,Erin,Williams,Male,1992-01-01,Divorced,13,4,Medical,2020-01-01,Software Engineer,2,4139,False,0,9,2,Rarely,False
21859,DPT-004,Nathan,Davis,Male,1972-01-01,Married,8,4,Life Sciences,2013-01-01,Senior Analyst,3,12770,False,2,16,5,Rarely,True
21860,DPT-001,Tina,Mcgee,Male,1986-01-01,Single,7,4,Medical,2018-01-01,Senior Sales Exec,3,14238,False,0,16,4,Rarely,True
21861,DPT-005,Alyssa,Martinez,Male,1998-01-01,Married,28,3,Life Sciences,2021-01-01,Software Engineer,2,8406,False,0,6,2,Rarely,True
21862,DPT-005,Patricia,Levy,Male,1984-01-01,Single,18,2,Life Sciences,2015-01-01,Software Engineer,2,4341,False,0,9,0,Rarely,True
21863,DPT-004,Kathy,Jones,Male,1995-01-01,Married,4,3,Medical,2018-01-01,Financial Analyst,2,4432,False,0,5,1,Non-Travel,True
21864,DPT-007,Taylor,Rocha,Female,2002-01-01,Single,18,1,Other,2022-01-01,Operations Asst,1,2744,False,0,1,1,Rarely,False
21865,DPT-004,Vincent,Payne,Female,1981-01-01,Divorced,21,2,Medical,2018-01-01,Financial Analyst,2,5468,False,1,11,2,Non-Travel,True
21866,DPT-007,Kenneth,Jones,Female,1985-01-01,Married,17,1,Life Sciences,2004-01-01,Senior Analyst,3,8508,False,1,20,0,Rarely,True
21867,DPT-004,Dwayne,Gray,Male,1994-01-01,Married,1,1,Technical Degree,2013-01-01,Financial Analyst,2,4448,False,1,10,1,Non-Travel,True
21868,DPT-001,Patrick,Gonzalez,Male,1995-01-01,Married,29,1,Life Sciences,2015-01-01,Sales Executive,2,6754,False,2,8,1,Rarely,True
21869,DPT-004,Michael,Adams,Male,1998-01-01,Married,13,1,Medical,2016-01-01,Financial Clerk,1,2022,False,0,7,1,Rarely,True
21870,DPT-001,Matthew,Chapman,Female,1994-01-01,Married,1,1,Medical,2012-01-01,Senior Sales Exec,3,7649,False,1,11,1,Frequently,True
21871,DPT-005,Larry,Smith,Female,1996-01-01,Divorced,3,1,Medical,2017-01-01,Software Engineer,2,4551,True,2,6,1,Frequently,True
21872,DPT-005,Cindy,Reyes,Male,1982-01-01,Married,9,4,Life Sciences,2018-01-01,IT Support,1,2174,False,1,7,2,Rarely,True
21873,DPT-004,Brittney,Ford,Female,1988-01-01,Single,16,3,Life Sciences,2012-01-01,Senior Analyst,3,9015,False,0,11,1,Rarely,True
21874,DPT-001,Andrew,Gilbert,Male,1996-01-01,Divorced,9,3,Medical,2021-01-01,Sales Representative,1,1996,False,1,6,6,Non-Travel,True
21875,DPT-004,Robert,Santana,Male,1979-01-01,Single,17,3,Life Sciences,2023-01-01,Financial Clerk,1,2349,False,0,6,2,Non-Travel,True
21876,DPT-001,Eric,Cameron,Male,1988-01-01,Married,28,3,Life Sciences,2013-01-01,Sales Executive,2,3510,False,2,10,1,Rarely,True
21877,DPT-005,Dennis,Williams,Female,1988-01-01,Single,26,4,Life Sciences,2014-01-01,Senior Engineer,3,8736,True,0,9,1,Rarely,True
21878,DPT-006,Jenny,Pollard,Female,1992-01-01,Married,7,2,Medical,2010-01-01,Marketing Specialist,2,4384,False,1,13,1,Rarely,True
21879,DPT-007,Jeffrey,Campbell,Male,1995-01-01,Divorced,1,3,Medical,2022-01-01,Operations Asst,1,2494,False,2,1,1,Frequently,False
21880,DPT-001,Thomas,Torres,Female,1990-01-01,Married,14,3,Medical,2015-01-01,Sales Representative,1,2727,False,1,8,1,Rarely,True
21881,DPT-004,Shannon,Miller,Female,1988-01-01,Divorced,2,4,Life Sciences,2022-01-01,Financial Analyst,2,5331,False,1,16,2,Non-Travel,True
21882,DPT-005,Wayne,Pratt,Female,1968-01-01,Single,18,5,Life Sciences,2013-01-01,IT Manager,4,16276,False,0,37,3,Rarely,True
21883,DPT-007,Beth,Waters,Female,1990-01-01,Single,9,4,Marketing,2018-01-01,Operations Analyst,2,8130,True,0,6,0,Rarely,False
21884,DPT-005,Tina,Coleman,Male,2000-01-01,Divorced,2,1,Technical Degree,2023-01-01,IT Support,1,2389,False,1,3,3,Rarely,True
21885,DPT-001,Nicole,Huff,Female,1985-01-01,Married,6,2,Other,2018-01-01,Sales Representative,1,3763,False,1,5,1,Rarely,True
21886,DPT-003,Jeremy,Hansen,Male,1992-01-01,Single,5,3,Medical,2014-01-01,HR Generalist,2,10066,False,0,10,0,Non-Travel,True
21887,DPT-005,Erin,Manning,Male,1986-01-01,Divorced,8,2,Other,2013-01-01,Software Engineer,2,4214,False,0,19,2,Rarely,True
21888,DPT-005,Ashley,Cox,Male,1989-01-01,Married,8,2,Technical Degree,2013-01-01,Software Engineer,2,6478,False,2,10,1,Rarely,True
21889,DPT-007,Barry,Bradley,Male,1993-01-01,Single,7,1,Marketing,2020-01-01,Operations Asst,1,3063,False,0,4,0,Rarely,True
21890,DPT-001,Lisa,Scott,Male,1988-01-01,Married,3,3,Life Sciences,2022-01-01,Sales Representative,1,1330,False,2,1,1,Non-Travel,True
21891,DPT-007,Kathryn,Taylor,Male,1983-01-01,Single,25,4,Marketing,2018-01-01,Senior Analyst,3,8654,True,0,9,2,Rarely,False
21892,DPT-001,Ross,Booker,Female,1978-01-01,Single,28,2,Technical Degree,2002-01-01,Sales Manager,4,16802,False,0,21,1,Rarely,True
21893,DPT-007,Madison,Lawrence,Female,1978-01-01,Married,11,2,Life Sciences,2014-01-01,Operations Manager,4,17382,False,1,26,3,Rarely,True
21894,DPT-007,Monique,Murphy,Male,1998-01-01,Married,4,1,Technical Degree,2016-01-01,Operations Asst,1,3525,True,1,7,1,Rarely,False
21895,DPT-005,Jennifer,Welch,Male,1970-01-01,Married,24,4,Medical,2019-01-01,Senior Engineer,3,6947,False,0,11,3,Rarely,True
21896,DPT-005,Courtney,Martinez,Male,1997-01-01,Single,1,3,Medical,2016-01-01,Software Engineer,2,4355,False,0,7,1,Frequently,True
21897,DPT-001,Shane,Griffin,Female,1993-01-01,Married,28,2,Medical,2013-01-01,Sales Executive,2,6016,False,2,11,1,Rarely,True
21898,DPT-001,Emily,Rodriguez,Male,1991-01-01,Divorced,13,4,Life Sciences,2018-01-01,Sales Executive,2,4456,False,1,8,2,Rarely,True
21899,DPT-001,Andrea,Villanueva,Male,1982-01-01,Single,6,3,Medical,2005-01-01,Sales Representative,1,4889,True,0,20,2,Rarely,True
21900,DPT-001,Lisa,Washington,Male,1992-01-01,Married,1,2,Life Sciences,2019-01-01,Sales Representative,1,2134,False,1,4,1,Rarely,True
21901,DPT-004,Tracey,Dillon,Female,1973-01-01,Married,2,3,Medical,2021-01-01,Finance Manager,4,17339,False,1,32,2,Frequently,True
21902,DPT-002,Beverly,Moore,Female,1993-01-01,Single,26,4,Marketing,2017-01-01,Research Scientist,2,7010,False,0,9,5,Frequently,False
21903,DPT-007,Jacqueline,Murphy,Female,1994-01-01,Divorced,28,4,Life Sciences,2016-01-01,Operations Asst,1,2611,False,1,11,4,Rarely,True
21904,DPT-003,Chad,Nash,Female,1982-01-01,Divorced,1,3,Marketing,2014-01-01,HR Generalist,2,3994,False,1,10,0,Frequently,True
21905,DPT-005,Kylie,Buchanan,Female,1971-01-01,Married,8,4,Other,2018-01-01,IT Support,1,2985,False,0,12,9,Rarely,True
21906,DPT-005,Robert,Larson,Male,1983-01-01,Married,1,4,Life Sciences,2022-01-01,IT Support,1,2372,False,2,8,8,Rarely,True
21907,DPT-002,Lee,Stewart,Female,1993-01-01,Single,9,2,Medical,2015-01-01,Research Scientist,2,4680,True,0,10,7,Non-Travel,True
21908,DPT-002,James,Johnson,Male,1991-01-01,Single,1,3,Life Sciences,2020-01-01,Lab Technician,1,3864,True,0,4,0,Rarely,False
21909,DPT-002,Alicia,Moore,Male,1963-01-01,Divorced,1,4,Medical,2022-01-01,Senior Researcher,3,11139,False,1,19,3,Rarely,True
21910,DPT-006,Vanessa,Hill,Male,1986-01-01,Married,19,2,Life Sciences,2022-01-01,Marketing Coord,1,2942,False,0,8,4,Rarely,True
21911,DPT-005,Natalie,Rodgers,Female,1983-01-01,Married,11,3,Technical Degree,2013-01-01,Software Engineer,2,6206,False,1,10,1,Frequently,True
21912,DPT-002,Amy,Santana,Male,1977-01-01,Single,13,4,Life Sciences,2013-01-01,Research Scientist,2,5445,False,0,19,6,Rarely,True
21913,DPT-006,Claudia,Miller,Male,1987-01-01,Single,7,3,Life Sciences,2019-01-01,Marketing Coord,1,2069,False,0,15,2,Rarely,True
21914,DPT-001,Bill,Holmes,Female,1996-01-01,Single,8,3,Medical,2017-01-01,Sales Representative,1,3441,False,0,6,1,Rarely,True
21915,DPT-005,Shaun,Brandt,Male,1988-01-01,Divorced,15,2,Medical,2021-01-01,Software Engineer,2,5685,True,2,7,6,Rarely,False
21916,DPT-003,Jason,Thomas,Male,1994-01-01,Married,1,4,Medical,2021-01-01,HR Assistant,1,4938,True,3,4,9,Rarely,False
21917,DPT-005,Willie,Nguyen,Male,1988-01-01,Married,7,2,Life Sciences,2022-01-01,IT Support,1,2612,False,1,1,1,Rarely,True
21918,DPT-007,Michael,Lloyd,Male,1993-01-01,Divorced,7,4,Life Sciences,2013-01-01,Operations Analyst,2,3590,False,3,10,1,Rarely,True
21919,DPT-006,Calvin,Fields,Female,1973-01-01,Single,12,3,Marketing,2021-01-01,Senior Marketer,3,9213,False,0,16,4,Frequently,True
21920,DPT-003,Troy,Williams,Female,1970-01-01,Married,7,2,Marketing,2018-01-01,HR Partner,3,10664,True,1,35,7,Rarely,True
21921,DPT-001,Brian,Dominguez,Female,1991-01-01,Married,4,3,Life Sciences,2009-01-01,Sales Executive,2,6077,False,1,14,1,Rarely,True
21922,DPT-006,Bianca,Meza,Female,1981-01-01,Single,14,2,Medical,2018-01-01,Marketing Specialist,2,6538,False,0,10,7,Rarely,True
21923,DPT-004,Mike,Williamson,Female,1980-01-01,Married,7,3,Life Sciences,2022-01-01,Senior Analyst,3,9968,False,1,10,8,Rarely,True
21924,DPT-001,Vanessa,Arellano,Male,1983-01-01,Divorced,8,2,Life Sciences,2021-01-01,Sales Executive,2,4158,True,0,8,3,Non-Travel,True
21925,DPT-005,Kathleen,Smith,Male,1979-01-01,Single,1,3,Medical,2019-01-01,IT Support,1,2430,True,0,6,6,Rarely,True
21926,DPT-002,Courtney,Beard,Female,1980-01-01,Divorced,2,2,Medical,2018-01-01,Lab Technician,1,2611,False,2,6,1,Rarely,True
21927,DPT-001,Gary,Phillips,Female,2002-01-01,Single,10,3,Life Sciences,2022-01-01,Sales Representative,1,1457,False,0,1,1,Rarely,False
21928,DPT-007,Margaret,Schmitt,Male,1986-01-01,Divorced,11,3,Other,2013-01-01,Senior Analyst,3,12609,True,3,10,1,Frequently,True
21929,DPT-004,Jason,Curtis,Female,1985-01-01,Single,1,4,Life Sciences,2014-01-01,Financial Analyst,2,7298,False,0,10,0,Rarely,True
21930,DPT-002,Joseph,Taylor,Female,1984-01-01,Divorced,1,4,Medical,2020-01-01,Lab Technician,1,2182,False,3,7,7,Rarely,True
21931,DPT-005,William,Lewis,Male,1982-01-01,Divorced,9,1,Life Sciences,2014-01-01,Senior Engineer,3,8195,True,1,12,3,Rarely,True
21932,DPT-007,Robert,Hanna,Male,1980-01-01,Divorced,12,3,Life Sciences,1998-01-01,Operations Manager,4,14072,False,1,25,1,Rarely,True
21933,DPT-001,Alicia,White,Male,1991-01-01,Single,1,1,Life Sciences,2022-01-01,Sales Representative,1,3039,False,0,1,1,Rarely,True
21934,DPT-005,Michelle,Wilson,Male,1987-01-01,Single,7,4,Other,2017-01-01,IT Support,1,4497,False,0,8,2,Rarely,True
21935,DPT-006,Susan,Ford,Male,1979-01-01,Married,3,4,Other,2021-01-01,CMO,5,20094,True,1,26,4,Rarely,True
21936,DPT-002,Gina,Flores,Male,1969-01-01,Married,19,4,Medical,2014-01-01,Senior Researcher,3,10851,False,1,16,2,Rarely,True
21937,DPT-004,Raymond,Gordon,Male,1993-01-01,Divorced,8,2,Other,2015-01-01,Senior Analyst,3,7110,False,1,10,5,Rarely,True
21938,DPT-001,Edward,Jimenez,Male,1998-01-01,Married,18,1,Life Sciences,2020-01-01,Sales Executive,2,6135,False,0,6,2,Rarely,True
21939,DPT-005,Brittney,Martinez,Female,1993-01-01,Married,17,4,Medical,2014-01-01,Senior Engineer,3,11538,True,2,9,1,Rarely,True
21940,DPT-006,Erin,Parks,Female,1984-01-01,Married,21,4,Life Sciences,2020-01-01,Marketing Specialist,2,5594,False,1,10,6,Non-Travel,True
21941,DPT-001,Henry,Lee,Male,1988-01-01,Married,1,4,Medical,2015-01-01,Sales Representative,1,2307,False,1,10,6,Rarely,True
21942,DPT-006,Shari,Smith,Male,1991-01-01,Single,2,2,Life Sciences,2016-01-01,Marketing Coord,1,3029,False,0,8,0,Frequently,True
21943,DPT-006,Kristie,Smith,Male,1983-01-01,Divorced,16,2,Life Sciences,2019-01-01,Marketing Coord,1,3610,False,1,6,9,Non-Travel,True
21944,DPT-002,Carrie,Davis,Male,1980-01-01,Divorced,7,3,Medical,2018-01-01,Lab Technician,1,2091,False,3,7,4,Non-Travel,True
21945,DPT-005,Crystal,Clark,Male,1981-01-01,Married,5,2,Marketing,2022-01-01,CIO,5,17653,False,0,21,6,Rarely,True
21946,DPT-001,Matthew,Pham,Female,1978-01-01,Divorced,2,2,Other,2013-01-01,Sales Executive,2,5769,False,2,10,1,Rarely,True
21947,DPT-007,Christopher,Anderson,Male,1998-01-01,Single,24,1,Life Sciences,2022-01-01,Operations Asst,1,1146,True,0,1,1,Frequently,False
21948,DPT-005,Natalie,Young,Female,1986-01-01,Married,1,4,Life Sciences,2017-01-01,Software Engineer,2,6316,False,1,8,6,Rarely,True
21949,DPT-005,Amy,Osborne,Female,1982-01-01,Single,6,3,Life Sciences,2022-01-01,Senior Engineer,3,13792,True,0,16,3,Rarely,True
21950,DPT-005,Eric,Perry,Male,1984-01-01,Married,9,2,Medical,2013-01-01,Software Engineer,2,4995,False,1,10,1,Rarely,True
21951,DPT-005,Ashley,Coleman,Male,1979-01-01,Single,29,4,Other,2003-01-01,Software Engineer,2,4375,False,0,20,1,Rarely,True
21952,DPT-007,Kristina,Dennis,Male,1997-01-01,Single,7,3,Medical,2016-01-01,Operations Asst,1,2534,False,0,7,1,Non-Travel,True
21953,DPT-005,Alexandra,Velasquez,Female,1992-01-01,Married,5,4,Life Sciences,2013-01-01,Software Engineer,2,5415,False,2,10,1,Rarely,True
21954,DPT-007,Paul,Ramirez,Female,1988-01-01,Married,2,3,Marketing,2021-01-01,Operations Asst,1,2066,False,0,2,1,Rarely,True
21955,DPT-005,Diana,Holmes,Male,1999-01-01,Married,24,3,Medical,2021-01-01,IT Support,1,2390,False,2,3,0,Frequently,True
21956,DPT-001,Kathryn,Jackson,Male,1981-01-01,Married,24,3,Medical,2013-01-01,Senior Sales Exec,3,7095,True,1,10,1,Rarely,True
21957,DPT-007,William,Dixon,Male,1979-01-01,Married,1,5,Human Resources,2013-01-01,Operations Analyst,2,5819,True,0,14,4,Frequently,True
21958,DPT-005,Dennis,Burns,Female,1992-01-01,Single,1,4,Life Sciences,2022-01-01,IT Support,1,1354,False,0,1,1,Frequently,False
21959,DPT-005,Lindsey,Smith,Female,2003-01-01,Single,6,3,Life Sciences,2022-01-01,IT Support,1,2876,True,0,1,1,Frequently,False
21960,DPT-007,Deborah,Barr,Female,1996-01-01,Divorced,2,4,Life Sciences,2022-01-01,Operations Asst,1,2411,False,1,1,1,Rarely,True
21961,DPT-001,Tracy,Mendez,Male,1983-01-01,Single,25,4,Marketing,2018-01-01,Senior Sales Exec,3,8779,True,0,9,2,Rarely,False
21962,DPT-003,Rose,Williams,Male,1996-01-01,Single,2,3,Medical,2019-01-01,HR Assistant,1,2686,False,0,6,2,Frequently,True
21963,DPT-002,Paul,Flowers,Female,1968-01-01,Divorced,8,3,Medical,2018-01-01,R&D Manager,4,14511,True,3,21,2,Rarely,True
21964,DPT-005,Kathleen,Evans,Female,1987-01-01,Married,10,4,Technical Degree,2016-01-01,Senior Engineer,3,7066,False,0,10,3,Rarely,True
21965,DPT-006,Tammy,Reynolds,Male,1988-01-01,Married,23,2,Life Sciences,2022-01-01,Marketing Specialist,2,6169,True,0,8,3,Rarely,False
21966,DPT-007,Benjamin,Johnson,Female,1976-01-01,Single,9,4,Life Sciences,2021-01-01,Operations Asst,1,2159,False,0,7,4,Rarely,True
21967,DPT-004,David,Lane,Female,1999-01-01,Married,13,2,Life Sciences,2022-01-01,Financial Clerk,1,1946,False,1,1,1,Non-Travel,True
21968,DPT-006,Shawn,Hughes,Female,1993-01-01,Divorced,3,3,Medical,2022-01-01,Marketing Coord,1,2099,False,1,1,1,Frequently,True
21969,DPT-007,David,Myers,Female,1985-01-01,Married,10,2,Life Sciences,2013-01-01,Operations Analyst,2,5241,False,1,10,1,Rarely,True
21970,DPT-005,Timothy,Cole,Female,2002-01-01,Single,18,1,Other,2022-01-01,IT Support,1,2695,False,0,1,1,Rarely,False
21971,DPT-002,Dwayne,Copeland,Female,1991-01-01,Married,2,3,Medical,2015-01-01,Lab Technician,1,2427,False,1,8,1,Rarely,True
21972,DPT-005,Angela,Thompson,Female,1992-01-01,Married,7,2,Life Sciences,2013-01-01,Senior Engineer,3,8939,False,1,10,1,Frequently,True
21973,DPT-007,Paul,Gray,Female,1999-01-01,Married,13,2,Life Sciences,2022-01-01,Operations Asst,1,1945,False,1,1,1,Non-Travel,True
21974,DPT-007,Catherine,Chen,Female,1985-01-01,Single,16,3,Life Sciences,2020-01-01,Operations Analyst,2,4210,False,0,8,2,Rarely,True
21975,DPT-005,Jerry,Valentine,Male,1998-01-01,Single,5,3,Marketing,2017-01-01,Software Engineer,2,5470,True,0,6,1,Rarely,False
21976,DPT-007,Joshua,Fletcher,Male,2001-01-01,Married,1,2,Life Sciences,2021-01-01,Operations Analyst,2,4702,False,2,4,6,Rarely,True
21977,DPT-002,Jasmine,Sweeney,Female,1983-01-01,Divorced,26,3,Medical,2003-01-01,Research Scientist,2,5592,False,1,20,1,Frequently,True
21978,DPT-002,Elizabeth,Dougherty,Male,1999-01-01,Divorced,21,2,Technical Degree,2022-01-01,Lab Technician,1,2329,False,3,2,0,Rarely,True
21979,DPT-007,Melissa,Collins,Female,1977-01-01,Married,3,3,Life Sciences,2010-01-01,Operations Manager,4,16616,False,1,23,8,Rarely,True
21980,DPT-001,Donna,Bishop,Male,1977-01-01,Divorced,2,4,Technical Degree,2017-01-01,Sales Executive,2,7122,False,1,12,2,Rarely,True
21981,DPT-001,Catherine,Jones,Male,1978-01-01,Married,8,4,Other,2013-01-01,Sales Executive,2,3856,False,2,12,9,Rarely,True
21982,DPT-003,Shawn,Pollard,Female,1972-01-01,Married,3,3,Technical Degree,2021-01-01,HR Partner,3,13313,False,0,15,2,Rarely,True
21983,DPT-005,Brandon,Williams,Male,1989-01-01,Married,3,4,Life Sciences,2023-01-01,IT Support,1,2924,False,3,6,3,Non-Travel,True
21984,DPT-005,Jennifer,Conner,Male,1973-01-01,Married,2,4,Medical,2015-01-01,CIO,5,20133,True,1,29,2,Rarely,True
21985,DPT-002,Bradley,Vasquez,Male,1977-01-01,Divorced,2,4,Medical,2021-01-01,R&D Director,5,20067,True,1,24,7,Rarely,True
21986,DPT-007,Travis,Riggs,Male,2000-01-01,Single,12,2,Other,2018-01-01,Operations Asst,1,2552,False,0,5,1,Rarely,True
21987,DPT-007,Steve,Evans,Male,1972-01-01,Married,1,3,Life Sciences,2022-01-01,Operations Asst,1,2765,False,0,1,1,Rarely,True
21988,DPT-002,Christina,Cuevas,Male,1997-01-01,Married,1,2,Medical,2018-01-01,Lab Technician,1,3978,False,2,6,1,Rarely,True
21989,DPT-003,Michelle,Murphy,Male,1984-01-01,Married,5,3,Technical Degree,2022-01-01,HR Generalist,2,2021,False,1,19,3,Rarely,False
21990,DPT-005,Krista,Scott,Female,1992-01-01,Married,7,2,Life Sciences,2013-01-01,Senior Engineer,3,8704,False,1,10,1,Frequently,True
21991,DPT-005,Michelle,Rivas,Female,1994-01-01,Married,23,1,Life Sciences,2012-01-01,Senior Engineer,3,7382,False,1,11,1,Rarely,False
21992,DPT-002,Wendy,Flores,Male,1985-01-01,Married,18,3,Medical,2022-01-01,Research Scientist,2,5707,True,1,15,3,Rarely,True
21993,DPT-003,James,Shaw,Female,1992-01-01,Married,12,3,Medical,2014-01-01,HR Generalist,2,6051,True,2,10,0,Rarely,True
21994,DPT-002,Michael,Baker,Female,1984-01-01,Married,1,1,Life Sciences,2002-01-01,R&D Manager,4,12229,False,1,21,1,Rarely,True
21995,DPT-002,Sean,Torres,Female,1964-01-01,Single,2,3,Life Sciences,2018-01-01,R&D Manager,4,14294,True,0,30,3,Rarely,True
21996,DPT-004,Lauren,Russell,Female,1977-01-01,Divorced,3,3,Technical Degree,2004-01-01,Finance Manager,4,13675,False,1,25,2,Rarely,True
21997,DPT-005,Scott,Mcdonald,Male,1988-01-01,Divorced,2,3,Life Sciences,2016-01-01,Senior Engineer,3,10519,False,1,15,2,Rarely,True
21998,DPT-005,Jodi,Love,Female,1989-01-01,Single,5,3,Medical,2012-01-01,Senior Engineer,3,11354,False,0,14,2,Rarely,True
21999,DPT-006,Katie,Wilson,Male,1999-01-01,Divorced,29,1,Medical,2017-01-01,Marketing Coord,1,3990,False,3,6,1,Rarely,True
22000,DPT-002,Mary,Watts,Female,1970-01-01,Single,23,4,Life Sciences,2011-01-01,R&D Manager,4,14187,False,0,33,6,Rarely,True
22001,DPT-006,Dominique,Mccullough,Female,1993-01-01,Single,12,3,Technical Degree,2018-01-01,Marketing Specialist,2,6664,False,0,6,0,Rarely,True
22002,DPT-001,Nichole,Cole,Female,1996-01-01,Married,10,3,Marketing,2017-01-01,Sales Executive,2,5660,True,0,6,1,Rarely,True
22003,DPT-004,Craig,Cooper,Male,1964-01-01,Married,6,2,Medical,2021-01-01,Financial Clerk,1,2343,False,0,7,8,Rarely,True
22004,DPT-006,Mark,Scott,Female,1979-01-01,Married,15,3,Medical,2013-01-01,Senior Marketer,3,7611,False,1,10,1,Rarely,False
22005,DPT-005,Crystal,Owens,Female,1995-01-01,Married,1,3,Medical,2020-01-01,IT Support,1,3659,False,1,3,1,Rarely,True
22006,DPT-004,Erin,Francis,Female,1999-01-01,Married,7,3,Life Sciences,2017-01-01,Financial Clerk,1,2980,True,1,6,1,Frequently,False
22007,DPT-005,Katrina,Lewis,Male,1968-01-01,Single,13,4,Marketing,2004-01-01,IT Manager,4,13895,True,0,24,6,Rarely,False
22008,DPT-007,Scott,Kirby,Male,1985-01-01,Single,23,3,Life Sciences,2014-01-01,Senior Analyst,3,9232,False,0,10,0,Frequently,True
22009,DPT-005,Rebecca,Boyd,Male,1973-01-01,Divorced,1,2,Medical,2018-01-01,IT Manager,4,17024,False,1,32,9,Rarely,True
22010,DPT-006,Michael,Sweeney,Male,1989-01-01,Single,19,3,Marketing,2018-01-01,Marketing Specialist,2,5311,True,0,9,8,Non-Travel,False
22011,DPT-007,Dawn,Carrillo,Female,1999-01-01,Divorced,10,4,Marketing,2018-01-01,Operations Analyst,2,4187,True,1,5,1,Rarely,True
22012,DPT-005,Alicia,Thomas,Male,1997-01-01,Married,3,4,Medical,2015-01-01,IT Support,1,4201,False,1,8,1,Rarely,True
22013,DPT-005,Christine,Logan,Male,1987-01-01,Married,3,4,Medical,2010-01-01,Senior Engineer,3,9253,False,1,16,4,Frequently,True
22014,DPT-001,Emma,Thompson,Female,1967-01-01,Divorced,8,3,Life Sciences,2021-01-01,Sales Representative,1,4370,True,1,19,4,Rarely,True
22015,DPT-002,Jocelyn,Mcdonald,Male,1992-01-01,Divorced,6,4,Medical,2016-01-01,Research Scientist,2,5232,False,2,13,4,Rarely,True
22016,DPT-005,Zachary,Gray,Male,1991-01-01,Married,1,4,Medical,2021-01-01,IT Support,1,2366,False,1,3,0,Rarely,True
22017,DPT-006,Jennifer,Yu,Male,1993-01-01,Single,9,2,Medical,2013-01-01,Marketing Coord,1,2193,False,0,10,1,Rarely,True
22018,DPT-003,Joshua,Scott,Male,1986-01-01,Married,1,4,Life Sciences,2009-01-01,HR Partner,3,10882,False,0,17,5,Rarely,False
22019,DPT-007,Bradley,Gross,Male,1972-01-01,Married,7,4,Medical,2022-01-01,Operations Analyst,2,5902,False,0,10,2,Rarely,True
22020,DPT-002,Michael,Welch,Male,1978-01-01,Single,2,2,Technical Degree,2015-01-01,Research Scientist,2,6914,False,0,9,0,Rarely,True
22021,DPT-005,William,Anderson,Male,1974-01-01,Divorced,18,4,Life Sciences,2016-01-01,Software Engineer,2,6486,True,2,7,1,Non-Travel,True
22022,DPT-003,Jason,Callahan,Female,1990-01-01,Divorced,16,3,Life Sciences,2017-01-01,HR Generalist,2,5122,True,1,7,1,Non-Travel,True
22023,DPT-004,Teresa,Mack,Male,1989-01-01,Divorced,10,3,Life Sciences,2008-01-01,Financial Analyst,2,3822,True,1,15,1,Non-Travel,True
